Country,Date,ConfirmedCases,NewCases
Zimbabwe,17/05/2020,44,2
Afghanistan,18/05/2020,7073,408
Albania,18/05/2020,948,2
Algeria,18/05/2020,7201,182
Andorra,18/05/2020,761,0
Angola,18/05/2020,50,2
Antigua and Barbuda,18/05/2020,25,0
Argentina,18/05/2020,8371,303
Armenia,18/05/2020,4823,351
Australia,18/05/2020,7068,14
Austria,18/05/2020,16269,27
Azerbaijan,18/05/2020,3387,113
Bahamas,18/05/2020,96,0
Bahrain,18/05/2020,7184,228
Bangladesh,18/05/2020,23870,1602
Barbados,18/05/2020,88,0
Belarus,18/05/2020,30572,922
Belgium,18/05/2020,55559,279
Belize,18/05/2020,18,0
Benin,18/05/2020,339,0
Bhutan,18/05/2020,21,0
Bolivia,18/05/2020,4263,175
Bosnia and Herzegovina,18/05/2020,2304,14
Botswana,18/05/2020,25,0
Brazil,18/05/2020,255368,14288
Brunei,18/05/2020,141,0
Bulgaria,18/05/2020,2235,24
Burkina Faso,18/05/2020,796,0
Burma,18/05/2020,191,7
Burundi,18/05/2020,42,19
Cabo Verde,18/05/2020,328,0
Cambodia,18/05/2020,122,0
Cameroon,18/05/2020,3529,424
Canada,18/05/2020,80033,1041
Central African Republic,18/05/2020,327,0
Chad,18/05/2020,519,16
Chile,18/05/2020,54647,2278
China,18/05/2020,84063,9
Colombia,18/05/2020,16295,721
Comoros,18/05/2020,11,0
Congo (Brazzaville),18/05/2020,412,21
Congo (Kinshasa),18/05/2020,1538,83
Costa Rica,18/05/2020,866,3
Cote d'Ivoire,18/05/2020,2119,10
Croatia,18/05/2020,2228,2
Cuba,18/05/2020,1881,9
Cyprus,18/05/2020,917,1
Czechia,18/05/2020,8586,111
Denmark,18/05/2020,11166,41
Diamond Princess,18/05/2020,712,0
Djibouti,18/05/2020,1518,117
Dominica,18/05/2020,16,0
Dominican Republic,18/05/2020,12725,411
Ecuador,18/05/2020,33582,400
Egypt,18/05/2020,12764,535
El Salvador,18/05/2020,1413,75
Equatorial Guinea,18/05/2020,719,125
Eritrea,18/05/2020,39,0
Estonia,18/05/2020,1784,10
Eswatini,18/05/2020,205,2
Ethiopia,18/05/2020,352,35
Fiji,18/05/2020,18,0
Finland,18/05/2020,6380,33
France,18/05/2020,182147,444
Gabon,18/05/2020,1432,112
Gambia,18/05/2020,24,1
Georgia,18/05/2020,701,6
Germany,18/05/2020,176551,182
Ghana,18/05/2020,5735,0
Greece,18/05/2020,2836,2
Grenada,18/05/2020,22,0
Guatemala,18/05/2020,1912,149
Guinea,18/05/2020,2796,138
Guinea-Bissau,18/05/2020,1032,42
Guyana,18/05/2020,124,7
Haiti,18/05/2020,358,48
Holy See,18/05/2020,12,0
Honduras,18/05/2020,2798,152
Hungary,18/05/2020,3535,26
Iceland,18/05/2020,1802,0
India,18/05/2020,100328,4630
Indonesia,18/05/2020,18010,496
Iran,18/05/2020,122492,2294
Iraq,18/05/2020,3554,150
Ireland,18/05/2020,24200,88
Israel,18/05/2020,16570,27
Italy,18/05/2020,225886,451
Jamaica,18/05/2020,520,0
Japan,18/05/2020,16259,33
Jordan,18/05/2020,629,16
Kazakhstan,18/05/2020,6751,594
Kenya,18/05/2020,912,25
Kiribati,18/05/2020,0,0
"Korea, South",18/05/2020,11078,13
Kosovo,18/05/2020,985,7
Kuwait,18/05/2020,15691,841
Kyrgyzstan,18/05/2020,1216,78
Laos,18/05/2020,19,0
Latvia,18/05/2020,1009,1
Lebanon,18/05/2020,931,20
Lesotho,18/05/2020,1,0
Liberia,18/05/2020,229,3
Libya,18/05/2020,65,0
Liechtenstein,18/05/2020,82,0
Lithuania,18/05/2020,1551,6
Luxembourg,18/05/2020,3947,2
Madagascar,18/05/2020,322,18
Malawi,18/05/2020,70,0
Malaysia,18/05/2020,6941,47
Maldives,18/05/2020,1106,12
Mali,18/05/2020,874,14
Malta,18/05/2020,558,5
Marshall Islands,18/05/2020,0,0
Mauritania,18/05/2020,81,19
Mauritius,18/05/2020,332,0
Mexico,18/05/2020,51633,2414
Micronesia,18/05/2020,0,0
Moldova,18/05/2020,6138,78
Monaco,18/05/2020,97,1
Mongolia,18/05/2020,140,4
Montenegro,18/05/2020,324,0
Morocco,18/05/2020,6952,82
Mozambique,18/05/2020,145,8
MS Zaandam,18/05/2020,9,0
Namibia,18/05/2020,16,0
Nepal,18/05/2020,375,80
Netherlands,18/05/2020,44341,146
New Zealand,18/05/2020,1499,0
Nicaragua,18/05/2020,25,0
Niger,18/05/2020,909,5
Nigeria,18/05/2020,6175,216
North Macedonia,18/05/2020,1817,25
Norway,18/05/2020,8257,8
Oman,18/05/2020,5379,193
Pakistan,18/05/2020,43966,1841
Palau,18/05/2020,0,0
Panama,18/05/2020,9726,120
Papua New Guinea,18/05/2020,8,0
Paraguay,18/05/2020,788,2
Peru,18/05/2020,94933,2660
Philippines,18/05/2020,12718,205
Poland,18/05/2020,18885,356
Portugal,18/05/2020,29209,173
Qatar,18/05/2020,33969,1365
Romania,18/05/2020,17036,165
Russia,18/05/2020,290678,8926
Rwanda,18/05/2020,297,5
Saint Kitts and Nevis,18/05/2020,15,0
Saint Lucia,18/05/2020,18,0
Saint Vincent and the Grenadines,18/05/2020,17,0
Samoa,18/05/2020,0,0
San Marino,18/05/2020,654,0
Sao Tome and Principe,18/05/2020,246,11
Saudi Arabia,18/05/2020,57345,2593
Senegal,18/05/2020,2544,64
Serbia,18/05/2020,10699,89
Seychelles,18/05/2020,11,0
Sierra Leone,18/05/2020,519,14
Singapore,18/05/2020,28343,305
Slovakia,18/05/2020,1495,1
Slovenia,18/05/2020,1466,0
Solomon Islands,18/05/2020,0,0
Somalia,18/05/2020,1455,34
South Africa,18/05/2020,16433,918
South Sudan,18/05/2020,290,0
Spain,18/05/2020,231606,908
Sri Lanka,18/05/2020,992,11
Sudan,18/05/2020,2591,302
Summer Olympics 2020,18/05/2020,0,0
Suriname,18/05/2020,11,1
Sweden,18/05/2020,31151,431
Switzerland,18/05/2020,30597,10
Syria,18/05/2020,58,0
Taiwan*,18/05/2020,440,0
Tajikistan,18/05/2020,1729,205
Tanzania,18/05/2020,509,0
Thailand,18/05/2020,3031,3
Timor-Leste,18/05/2020,24,0
Togo,18/05/2020,330,29
Trinidad and Tobago,18/05/2020,116,0
Tunisia,18/05/2020,1043,6
Turkey,18/05/2020,150593,1158
Uganda,18/05/2020,248,21
Ukraine,18/05/2020,18616,325
United Arab Emirates,18/05/2020,24190,832
United Kingdom,18/05/2020,233809,2577
Uruguay,18/05/2020,737,3
US,18/05/2020,1518206,22389
Uzbekistan,18/05/2020,2791,38
Vanuatu,18/05/2020,0,0
Venezuela,18/05/2020,618,77
Vietnam,18/05/2020,324,4
West Bank and Gaza,18/05/2020,388,7
Yemen,18/05/2020,130,2
Zambia,18/05/2020,761,8
Zimbabwe,18/05/2020,46,2
Afghanistan,19/05/2020,7654,581
Albania,19/05/2020,949,1
Algeria,19/05/2020,7377,176
Andorra,19/05/2020,761,0
Angola,19/05/2020,52,2
Antigua and Barbuda,19/05/2020,25,0
Argentina,19/05/2020,8809,438
Armenia,19/05/2020,5041,218
Australia,19/05/2020,7072,4
Austria,19/05/2020,16321,52
Azerbaijan,19/05/2020,3518,131
Bahamas,19/05/2020,96,0
Bahrain,19/05/2020,7532,348
Bangladesh,19/05/2020,25121,1251
Barbados,19/05/2020,90,2
Belarus,19/05/2020,31508,936
Belgium,19/05/2020,55791,232
Belize,19/05/2020,18,0
Benin,19/05/2020,130,-209
Bhutan,19/05/2020,21,0
Bolivia,19/05/2020,4481,218
Bosnia and Herzegovina,19/05/2020,2321,17
Botswana,19/05/2020,25,0
Brazil,19/05/2020,271885,16517
Brunei,19/05/2020,141,0
Bulgaria,19/05/2020,2259,24
Burkina Faso,19/05/2020,796,0
Burma,19/05/2020,193,2
Burundi,19/05/2020,42,0
Cabo Verde,19/05/2020,335,7
Cambodia,19/05/2020,122,0
Cameroon,19/05/2020,3529,0
Canada,19/05/2020,81183,1150
Central African Republic,19/05/2020,366,39
Chad,19/05/2020,545,26
Chile,19/05/2020,58167,3520
China,19/05/2020,84063,0
Colombia,19/05/2020,16935,640
Comoros,19/05/2020,11,0
Congo (Brazzaville),19/05/2020,420,8
Congo (Kinshasa),19/05/2020,1629,91
Costa Rica,19/05/2020,882,16
Cote d'Ivoire,19/05/2020,2153,34
Croatia,19/05/2020,2232,4
Cuba,19/05/2020,1887,6
Cyprus,19/05/2020,918,1
Czechia,19/05/2020,8647,61
Denmark,19/05/2020,11242,76
Diamond Princess,19/05/2020,712,0
Djibouti,19/05/2020,1618,100
Dominica,19/05/2020,16,0
Dominican Republic,19/05/2020,13223,498
Ecuador,19/05/2020,34151,569
Egypt,19/05/2020,13484,720
El Salvador,19/05/2020,1498,85
Equatorial Guinea,19/05/2020,825,106
Eritrea,19/05/2020,39,0
Estonia,19/05/2020,1791,7
Eswatini,19/05/2020,208,3
Ethiopia,19/05/2020,365,13
Fiji,19/05/2020,18,0
Finland,19/05/2020,6399,19
France,19/05/2020,182648,501
Gabon,19/05/2020,1502,70
Gambia,19/05/2020,24,0
Georgia,19/05/2020,707,6
Germany,19/05/2020,177778,1227
Ghana,19/05/2020,6096,361
Greece,19/05/2020,2840,4
Grenada,19/05/2020,22,0
Guatemala,19/05/2020,2133,221
Guinea,19/05/2020,2863,67
Guinea-Bissau,19/05/2020,1038,6
Guyana,19/05/2020,125,1
Haiti,19/05/2020,456,98
Holy See,19/05/2020,12,0
Honduras,19/05/2020,2955,157
Hungary,19/05/2020,3556,21
Iceland,19/05/2020,1802,0
India,19/05/2020,106475,6147
Indonesia,19/05/2020,18496,486
Iran,19/05/2020,124603,2111
Iraq,19/05/2020,3611,57
Ireland,19/05/2020,24251,51
Israel,19/05/2020,16592,22
Italy,19/05/2020,226699,813
Jamaica,19/05/2020,520,0
Japan,19/05/2020,16287,28
Jordan,19/05/2020,649,20
Kazakhstan,19/05/2020,6751,0
Kenya,19/05/2020,963,51
Kiribati,19/05/2020,0,0
"Korea, South",19/05/2020,11110,32
Kosovo,19/05/2020,988,3
Kuwait,19/05/2020,16764,1073
Kyrgyzstan,19/05/2020,1243,27
Laos,19/05/2020,19,0
Latvia,19/05/2020,1012,3
Lebanon,19/05/2020,954,23
Lesotho,19/05/2020,1,0
Liberia,19/05/2020,233,4
Libya,19/05/2020,68,3
Liechtenstein,19/05/2020,82,0
Lithuania,19/05/2020,1559,8
Luxembourg,19/05/2020,3958,11
Madagascar,19/05/2020,326,4
Malawi,19/05/2020,70,0
Malaysia,19/05/2020,6978,37
Maldives,19/05/2020,1143,37
Mali,19/05/2020,901,27
Malta,19/05/2020,569,11
Marshall Islands,19/05/2020,0,0
Mauritania,19/05/2020,131,50
Mauritius,19/05/2020,332,0
Mexico,19/05/2020,54346,2713
Micronesia,19/05/2020,0,0
Moldova,19/05/2020,6340,202
Monaco,19/05/2020,97,0
Mongolia,19/05/2020,140,0
Montenegro,19/05/2020,324,0
Morocco,19/05/2020,7023,71
Mozambique,19/05/2020,146,1
MS Zaandam,19/05/2020,9,0
Namibia,19/05/2020,16,0
Nepal,19/05/2020,402,27
Netherlands,19/05/2020,44449,108
New Zealand,19/05/2020,1503,4
Nicaragua,19/05/2020,254,229
Niger,19/05/2020,914,5
Nigeria,19/05/2020,6401,226
North Macedonia,19/05/2020,1839,22
Norway,19/05/2020,8267,10
Oman,19/05/2020,5671,292
Pakistan,19/05/2020,45898,1932
Palau,19/05/2020,0,0
Panama,19/05/2020,9867,141
Papua New Guinea,19/05/2020,8,0
Paraguay,19/05/2020,829,41
Peru,19/05/2020,99483,4550
Philippines,19/05/2020,12942,224
Poland,19/05/2020,19268,383
Portugal,19/05/2020,29432,223
Qatar,19/05/2020,35606,1637
Romania,19/05/2020,17191,155
Russia,19/05/2020,299941,9263
Rwanda,19/05/2020,308,11
Saint Kitts and Nevis,19/05/2020,15,0
Saint Lucia,19/05/2020,18,0
Saint Vincent and the Grenadines,19/05/2020,17,0
Samoa,19/05/2020,0,0
San Marino,19/05/2020,655,1
Sao Tome and Principe,19/05/2020,251,5
Saudi Arabia,19/05/2020,59854,2509
Senegal,19/05/2020,2617,73
Serbia,19/05/2020,10733,34
Seychelles,19/05/2020,11,0
Sierra Leone,19/05/2020,534,15
Singapore,19/05/2020,28794,451
Slovakia,19/05/2020,1495,0
Slovenia,19/05/2020,1467,1
Solomon Islands,19/05/2020,0,0
Somalia,19/05/2020,1502,47
South Africa,19/05/2020,17200,767
South Sudan,19/05/2020,290,0
Spain,19/05/2020,232037,431
Sri Lanka,19/05/2020,1027,35
Sudan,19/05/2020,2591,0
Summer Olympics 2020,19/05/2020,0,0
Suriname,19/05/2020,11,0
Sweden,19/05/2020,31818,667
Switzerland,19/05/2020,30618,21
Syria,19/05/2020,58,0
Taiwan*,19/05/2020,440,0
Tajikistan,19/05/2020,1936,207
Tanzania,19/05/2020,509,0
Thailand,19/05/2020,3033,2
Timor-Leste,19/05/2020,24,0
Togo,19/05/2020,338,8
Trinidad and Tobago,19/05/2020,116,0
Tunisia,19/05/2020,1044,1
Turkey,19/05/2020,151615,1022
Uganda,19/05/2020,260,12
Ukraine,19/05/2020,18876,260
United Arab Emirates,19/05/2020,25063,873
United Kingdom,19/05/2020,236867,3058
Uruguay,19/05/2020,738,1
US,19/05/2020,1539185,20979
Uzbekistan,19/05/2020,2855,64
Vanuatu,19/05/2020,0,0
Venezuela,19/05/2020,749,131
Vietnam,19/05/2020,324,0
West Bank and Gaza,19/05/2020,391,3
Yemen,19/05/2020,167,37
Zambia,19/05/2020,772,11
Zimbabwe,19/05/2020,46,0
Afghanistan,20/05/2020,8146,492
Albania,20/05/2020,964,15
Algeria,20/05/2020,7542,165
Andorra,20/05/2020,762,1
Angola,20/05/2020,52,0
Antigua and Barbuda,20/05/2020,25,0
Argentina,20/05/2020,9283,474
Armenia,20/05/2020,5271,230
Australia,20/05/2020,7081,9
Austria,20/05/2020,16353,32
Azerbaijan,20/05/2020,3631,113
Bahamas,20/05/2020,97,1
Bahrain,20/05/2020,7888,356
Bangladesh,20/05/2020,26738,1617
Barbados,20/05/2020,90,0
Belarus,20/05/2020,32426,918
Belgium,20/05/2020,55983,192
Belize,20/05/2020,18,0
Benin,20/05/2020,130,0
Bhutan,20/05/2020,21,0
Bolivia,20/05/2020,4919,438
Bosnia and Herzegovina,20/05/2020,2338,17
Botswana,20/05/2020,25,0
Brazil,20/05/2020,291579,19694
Brunei,20/05/2020,141,0
Bulgaria,20/05/2020,2292,33
Burkina Faso,20/05/2020,809,13
Burma,20/05/2020,199,6
Burundi,20/05/2020,42,0
Cabo Verde,20/05/2020,349,14
Cambodia,20/05/2020,122,0
Cameroon,20/05/2020,3733,204
Canada,20/05/2020,82488,1305
Central African Republic,20/05/2020,418,52
Chad,20/05/2020,565,20
Chile,20/05/2020,62205,4038
China,20/05/2020,84063,0
Colombia,20/05/2020,17687,752
Comoros,20/05/2020,34,23
Congo (Brazzaville),20/05/2020,420,0
Congo (Kinshasa),20/05/2020,1731,102
Costa Rica,20/05/2020,897,15
Cote d'Ivoire,20/05/2020,2231,78
Croatia,20/05/2020,2234,2
Cuba,20/05/2020,1900,13
Cyprus,20/05/2020,922,4
Czechia,20/05/2020,8721,74
Denmark,20/05/2020,11315,73
Diamond Princess,20/05/2020,712,0
Djibouti,20/05/2020,1828,210
Dominica,20/05/2020,16,0
Dominican Republic,20/05/2020,13477,254
Ecuador,20/05/2020,34854,703
Egypt,20/05/2020,14229,745
El Salvador,20/05/2020,1571,73
Equatorial Guinea,20/05/2020,890,65
Eritrea,20/05/2020,39,0
Estonia,20/05/2020,1794,3
Eswatini,20/05/2020,217,9
Ethiopia,20/05/2020,389,24
Fiji,20/05/2020,18,0
Finland,20/05/2020,6443,44
France,20/05/2020,183130,482
Gabon,20/05/2020,1567,65
Gambia,20/05/2020,24,0
Georgia,20/05/2020,713,6
Germany,20/05/2020,178473,695
Ghana,20/05/2020,6269,173
Greece,20/05/2020,2850,10
Grenada,20/05/2020,22,0
Guatemala,20/05/2020,2265,132
Guinea,20/05/2020,2863,0
Guinea-Bissau,20/05/2020,1089,51
Guyana,20/05/2020,125,0
Haiti,20/05/2020,533,77
Holy See,20/05/2020,12,0
Honduras,20/05/2020,2955,0
Hungary,20/05/2020,3598,42
Iceland,20/05/2020,1803,1
India,20/05/2020,112028,5553
Indonesia,20/05/2020,19189,693
Iran,20/05/2020,126949,2346
Iraq,20/05/2020,3724,113
Ireland,20/05/2020,24315,64
Israel,20/05/2020,16607,15
Italy,20/05/2020,227364,665
Jamaica,20/05/2020,529,9
Japan,20/05/2020,16321,34
Jordan,20/05/2020,672,23
Kazakhstan,20/05/2020,6969,218
Kenya,20/05/2020,1029,66
Kiribati,20/05/2020,0,0
"Korea, South",20/05/2020,11122,12
Kosovo,20/05/2020,989,1
Kuwait,20/05/2020,17568,804
Kyrgyzstan,20/05/2020,1270,27
Laos,20/05/2020,19,0
Latvia,20/05/2020,1016,4
Lebanon,20/05/2020,961,7
Lesotho,20/05/2020,1,0
Liberia,20/05/2020,238,5
Libya,20/05/2020,69,1
Liechtenstein,20/05/2020,82,0
Lithuania,20/05/2020,1580,21
Luxembourg,20/05/2020,3971,13
Madagascar,20/05/2020,371,45
Malawi,20/05/2020,71,1
Malaysia,20/05/2020,7009,31
Maldives,20/05/2020,1186,43
Mali,20/05/2020,931,30
Malta,20/05/2020,584,15
Marshall Islands,20/05/2020,0,0
Mauritania,20/05/2020,141,10
Mauritius,20/05/2020,332,0
Mexico,20/05/2020,56594,2248
Micronesia,20/05/2020,0,0
Moldova,20/05/2020,6553,213
Monaco,20/05/2020,97,0
Mongolia,20/05/2020,140,0
Montenegro,20/05/2020,324,0
Morocco,20/05/2020,7133,110
Mozambique,20/05/2020,156,10
MS Zaandam,20/05/2020,9,0
Namibia,20/05/2020,16,0
Nepal,20/05/2020,427,25
Netherlands,20/05/2020,44647,198
New Zealand,20/05/2020,1503,0
Nicaragua,20/05/2020,254,0
Niger,20/05/2020,920,6
Nigeria,20/05/2020,6677,276
North Macedonia,20/05/2020,1858,19
Norway,20/05/2020,8281,14
Oman,20/05/2020,6043,372
Pakistan,20/05/2020,48091,2193
Palau,20/05/2020,0,0
Panama,20/05/2020,9977,110
Papua New Guinea,20/05/2020,8,0
Paraguay,20/05/2020,833,4
Peru,20/05/2020,104020,4537
Philippines,20/05/2020,13221,279
Poland,20/05/2020,19739,471
Portugal,20/05/2020,29660,228
Qatar,20/05/2020,37097,1491
Romania,20/05/2020,17387,196
Russia,20/05/2020,308705,8764
Rwanda,20/05/2020,314,6
Saint Kitts and Nevis,20/05/2020,15,0
Saint Lucia,20/05/2020,18,0
Saint Vincent and the Grenadines,20/05/2020,18,1
Samoa,20/05/2020,0,0
San Marino,20/05/2020,656,1
Sao Tome and Principe,20/05/2020,251,0
Saudi Arabia,20/05/2020,62545,2691
Senegal,20/05/2020,2714,97
Serbia,20/05/2020,10833,100
Seychelles,20/05/2020,11,0
Sierra Leone,20/05/2020,570,36
Singapore,20/05/2020,29364,570
Slovakia,20/05/2020,1496,1
Slovenia,20/05/2020,1468,1
Solomon Islands,20/05/2020,0,0
Somalia,20/05/2020,1573,71
South Africa,20/05/2020,18003,803
South Sudan,20/05/2020,290,0
Spain,20/05/2020,232555,518
Sri Lanka,20/05/2020,1028,1
Sudan,20/05/2020,2728,137
Summer Olympics 2020,20/05/2020,0,0
Suriname,20/05/2020,11,0
Sweden,20/05/2020,32626,808
Switzerland,20/05/2020,30658,40
Syria,20/05/2020,58,0
Taiwan*,20/05/2020,440,0
Tajikistan,20/05/2020,2140,204
Tanzania,20/05/2020,509,0
Thailand,20/05/2020,3034,1
Timor-Leste,20/05/2020,24,0
Togo,20/05/2020,340,2
Trinidad and Tobago,20/05/2020,116,0
Tunisia,20/05/2020,1045,1
Turkey,20/05/2020,152587,972
Uganda,20/05/2020,264,4
Ukraine,20/05/2020,19230,354
United Arab Emirates,20/05/2020,26004,941
United Kingdom,20/05/2020,239579,2712
Uruguay,20/05/2020,746,8
US,20/05/2020,1561910,22725
Uzbekistan,20/05/2020,2939,84
Vanuatu,20/05/2020,0,0
Venezuela,20/05/2020,824,75
Vietnam,20/05/2020,324,0
West Bank and Gaza,20/05/2020,398,7
Yemen,20/05/2020,180,13
Zambia,20/05/2020,832,60
Zimbabwe,20/05/2020,48,2
Afghanistan,21/05/2020,8677,531
Albania,21/05/2020,969,5
Algeria,21/05/2020,7728,186
Andorra,21/05/2020,762,0
Angola,21/05/2020,58,6
Antigua and Barbuda,21/05/2020,25,0
Argentina,21/05/2020,9931,648
Armenia,21/05/2020,5606,335
Australia,21/05/2020,7095,14
Austria,21/05/2020,16404,51
Azerbaijan,21/05/2020,3749,118
Bahamas,21/05/2020,97,0
Bahrain,21/05/2020,8174,286
Bangladesh,21/05/2020,28511,1773
Barbados,21/05/2020,90,0
Belarus,21/05/2020,33371,945
Belgium,21/05/2020,56235,252
Belize,21/05/2020,18,0
Benin,21/05/2020,135,5
Bhutan,21/05/2020,21,0
Bolivia,21/05/2020,5187,268
Bosnia and Herzegovina,21/05/2020,2350,12
Botswana,21/05/2020,29,4
Brazil,21/05/2020,310087,18508
Brunei,21/05/2020,141,0
Bulgaria,21/05/2020,2331,39
Burkina Faso,21/05/2020,812,3
Burma,21/05/2020,199,0
Burundi,21/05/2020,42,0
Cabo Verde,21/05/2020,356,7
Cambodia,21/05/2020,123,1
Cameroon,21/05/2020,4288,555
Canada,21/05/2020,83650,1162
Central African Republic,21/05/2020,436,18
Chad,21/05/2020,588,23
Chile,21/05/2020,66169,3964
China,21/05/2020,84063,0
Colombia,21/05/2020,18330,643
Comoros,21/05/2020,34,0
Congo (Brazzaville),21/05/2020,469,49
Congo (Kinshasa),21/05/2020,1835,104
Costa Rica,21/05/2020,903,6
Cote d'Ivoire,21/05/2020,2301,70
Croatia,21/05/2020,2237,3
Cuba,21/05/2020,1908,8
Cyprus,21/05/2020,923,1
Czechia,21/05/2020,8754,33
Denmark,21/05/2020,11380,65
Diamond Princess,21/05/2020,712,0
Djibouti,21/05/2020,2047,219
Dominica,21/05/2020,16,0
Dominican Republic,21/05/2020,13657,180
Ecuador,21/05/2020,35306,452
Egypt,21/05/2020,15003,774
El Salvador,21/05/2020,1640,69
Equatorial Guinea,21/05/2020,903,13
Eritrea,21/05/2020,39,0
Estonia,21/05/2020,1800,6
Eswatini,21/05/2020,220,3
Ethiopia,21/05/2020,399,10
Fiji,21/05/2020,18,0
Finland,21/05/2020,6493,50
France,21/05/2020,183397,267
Gabon,21/05/2020,1567,0
Gambia,21/05/2020,24,0
Georgia,21/05/2020,721,8
Germany,21/05/2020,179021,548
Ghana,21/05/2020,6269,0
Greece,21/05/2020,2853,3
Grenada,21/05/2020,22,0
Guatemala,21/05/2020,2512,247
Guinea,21/05/2020,3067,204
Guinea-Bissau,21/05/2020,1109,20
Guyana,21/05/2020,127,2
Haiti,21/05/2020,596,63
Holy See,21/05/2020,12,0
Honduras,21/05/2020,3204,249
Hungary,21/05/2020,3641,43
Iceland,21/05/2020,1803,0
India,21/05/2020,118226,6198
Indonesia,21/05/2020,20162,973
Iran,21/05/2020,129341,2392
Iraq,21/05/2020,3877,153
Ireland,21/05/2020,24391,76
Israel,21/05/2020,16624,17
Italy,21/05/2020,228006,642
Jamaica,21/05/2020,534,5
Japan,21/05/2020,16362,41
Jordan,21/05/2020,684,12
Kazakhstan,21/05/2020,7234,265
Kenya,21/05/2020,1109,80
Kiribati,21/05/2020,0,0
"Korea, South",21/05/2020,11142,20
Kosovo,21/05/2020,1003,14
Kuwait,21/05/2020,18609,1041
Kyrgyzstan,21/05/2020,1313,43
Laos,21/05/2020,19,0
Latvia,21/05/2020,1025,9
Lebanon,21/05/2020,1024,63
Lesotho,21/05/2020,1,0
Liberia,21/05/2020,240,2
Libya,21/05/2020,71,2
Liechtenstein,21/05/2020,82,0
Lithuania,21/05/2020,1592,12
Luxembourg,21/05/2020,3980,9
Madagascar,21/05/2020,405,34
Malawi,21/05/2020,72,1
Malaysia,21/05/2020,7059,50
Maldives,21/05/2020,1216,30
Mali,21/05/2020,947,16
Malta,21/05/2020,599,15
Marshall Islands,21/05/2020,0,0
Mauritania,21/05/2020,173,32
Mauritius,21/05/2020,332,0
Mexico,21/05/2020,59567,2973
Micronesia,21/05/2020,0,0
Moldova,21/05/2020,6704,151
Monaco,21/05/2020,97,0
Mongolia,21/05/2020,140,0
Montenegro,21/05/2020,324,0
Morocco,21/05/2020,7211,78
Mozambique,21/05/2020,162,6
MS Zaandam,21/05/2020,9,0
Namibia,21/05/2020,18,2
Nepal,21/05/2020,457,30
Netherlands,21/05/2020,44900,253
New Zealand,21/05/2020,1504,1
Nicaragua,21/05/2020,279,25
Niger,21/05/2020,924,4
Nigeria,21/05/2020,7016,339
North Macedonia,21/05/2020,1898,40
Norway,21/05/2020,8309,28
Oman,21/05/2020,6370,327
Pakistan,21/05/2020,50694,2603
Palau,21/05/2020,0,0
Panama,21/05/2020,10116,139
Papua New Guinea,21/05/2020,8,0
Paraguay,21/05/2020,836,3
Peru,21/05/2020,108769,4749
Philippines,21/05/2020,13434,213
Poland,21/05/2020,20143,404
Portugal,21/05/2020,29912,252
Qatar,21/05/2020,38651,1554
Romania,21/05/2020,17585,198
Russia,21/05/2020,317554,8849
Rwanda,21/05/2020,320,6
Saint Kitts and Nevis,21/05/2020,15,0
Saint Lucia,21/05/2020,18,0
Saint Vincent and the Grenadines,21/05/2020,18,0
Samoa,21/05/2020,0,0
San Marino,21/05/2020,658,2
Sao Tome and Principe,21/05/2020,251,0
Saudi Arabia,21/05/2020,65077,2532
Senegal,21/05/2020,2812,98
Serbia,21/05/2020,10919,86
Seychelles,21/05/2020,11,0
Sierra Leone,21/05/2020,585,15
Singapore,21/05/2020,29812,448
Slovakia,21/05/2020,1502,6
Slovenia,21/05/2020,1468,0
Solomon Islands,21/05/2020,0,0
Somalia,21/05/2020,1594,21
South Africa,21/05/2020,19137,1134
South Sudan,21/05/2020,481,191
Spain,21/05/2020,233037,482
Sri Lanka,21/05/2020,1055,27
Sudan,21/05/2020,3138,410
Summer Olympics 2020,21/05/2020,0,0
Suriname,21/05/2020,11,0
Sweden,21/05/2020,33236,610
Switzerland,21/05/2020,30694,36
Syria,21/05/2020,58,0
Taiwan*,21/05/2020,440,0
Tajikistan,21/05/2020,2350,210
Tanzania,21/05/2020,509,0
Thailand,21/05/2020,3037,3
Timor-Leste,21/05/2020,24,0
Togo,21/05/2020,354,14
Trinidad and Tobago,21/05/2020,116,0
Tunisia,21/05/2020,1046,1
Turkey,21/05/2020,153548,961
Uganda,21/05/2020,160,-104
Ukraine,21/05/2020,19706,476
United Arab Emirates,21/05/2020,26898,894
United Kingdom,21/05/2020,242133,2554
Uruguay,21/05/2020,749,3
US,21/05/2020,1587679,25769
Uzbekistan,21/05/2020,2964,25
Vanuatu,21/05/2020,0,0
Venezuela,21/05/2020,882,58
Vietnam,21/05/2020,324,0
West Bank and Gaza,21/05/2020,423,25
Yemen,21/05/2020,193,13
Zambia,21/05/2020,866,34
Zimbabwe,21/05/2020,51,3
Afghanistan,22/05/2020,9219,542
Albania,22/05/2020,981,12
Algeria,22/05/2020,7918,190
Andorra,22/05/2020,762,0
Angola,22/05/2020,60,2
Antigua and Barbuda,22/05/2020,25,0
Argentina,22/05/2020,10649,718
Armenia,22/05/2020,5928,322
Australia,22/05/2020,7099,4
Austria,22/05/2020,16436,32
Azerbaijan,22/05/2020,3855,106
Bahamas,22/05/2020,97,0
Bahrain,22/05/2020,8414,240
Bangladesh,22/05/2020,30205,1694
Barbados,22/05/2020,90,0
Belarus,22/05/2020,34303,932
Belgium,22/05/2020,56511,276
